ra,dec,searchString,canonicalName,radius,objName,objID,raMean,decMean,raMeanErr,decMeanErr,epochMean,nStackDetections,nDetections,ng,nr,ni,nz,ny,gQfPerfect,gMeanPSFMag,gMeanPSFMagErr,gMeanPSFMagStd,gMeanPSFMagNpt,gMeanPSFMagMin,gMeanPSFMagMax,gFlags,rQfPerfect,rMeanPSFMag,rMeanPSFMagErr,rMeanPSFMagStd,rMeanPSFMagNpt,rMeanPSFMagMin,rMeanPSFMagMax,rFlags,iQfPerfect,iMeanPSFMag,iMeanPSFMagErr,iMeanPSFMagStd,iMeanPSFMagNpt,iMeanPSFMagMin,iMeanPSFMagMax,iFlags,zQfPerfect,zMeanPSFMag,zMeanPSFMagErr,zMeanPSFMagStd,zMeanPSFMagNpt,zMeanPSFMagMin,zMeanPSFMagMax,zFlags,yQfPerfect,yMeanPSFMag,yMeanPSFMagErr,yMeanPSFMagStd,yMeanPSFMagNpt,yMeanPSFMagMin,yMeanPSFMagMax,yFlags
251.022619,39.833015,,Coordinates,None,PSO J251.0227+39.8331,155802510227240321,251.02271222,39.83310214,0.26669999957084656,0.26669999957084656,56452.36344907,0,1,1,0,0,0,0,0.4510889947414398,22.679100036621094,0.2662779986858368,-999.0,1,22.679100036621094,22.679100036621094,4112,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0
250.646114,39.769111,,Coordinates,None,PSO J250.6460+39.7690,155722506460493479,250.6460433,39.7690489,0.00171999994199723,0.002420000033453107,55974.39552083,5,105,18,18,39,19,11,0.9997109770774841,17.361499786376953,0.00596500001847744,0.020044999197125435,14,17.328699111938477,17.39259910583496,115000,0.9994270205497742,17.15999984741211,0.004984000232070684,0.013824000023305416,13,17.13599967956543,17.185699462890625,115000,0.9996449947357178,17.09950065612793,0.003123000031337142,0.018779000267386436,35,17.06559944152832,17.152099609375,115000,0.9990490078926086,17.113100051879883,0.004610999953001738,0.02260500006377697,16,17.055299758911133,17.139799118041992,115000,0.9995110034942627,17.10110092163086,0.01580600067973137,0.0559919998049736,9,17.034400939941406,17.193199157714844,115000
250.878695,39.990915,,Coordinates,None,PSO J250.8787+39.9909,155982508787229738,250.87873452,39.9909129,0.0062699997797608376,0.01672999933362007,55950.87390046,10,85,16,21,21,14,13,0.9994249939918518,20.344600677490234,0.03376299887895584,0.0927639976143837,11,20.240999221801758,20.53059959411621,16892216,0.9992820024490356,19.502899169921875,0.030698999762535095,0.08304399996995926,15,19.361000061035156,19.63800048828125,16892216,0.9993410110473633,18.826200485229492,0.025800999253988266,0.10166499763727188,12,18.606599807739258,18.947599411010742,16892216,0.9984750151634216,18.67770004272461,0.019974999129772186,0.050877999514341354,11,18.593700408935547,18.765399932861328,16892216,0.9989979863166809,18.48310089111328,0.03287399932742119,0.11831299960613251,10,18.316999435424805,18.721099853515625,16892216
250.599812,39.641837,,Coordinates,None,PSO J250.5996+39.6417,155572505996170718,250.59961413,39.64172923,0.0026199999265372753,0.0037299999967217445,55959.18847222,5,98,14,17,32,20,15,0.9996259808540344,18.874500274658203,0.006450999993830919,0.02053000032901764,10,18.83810043334961,18.898300170898438,115000,0.9995409846305847,18.477800369262695,0.004224000032991171,0.017187999561429024,12,18.45490074157715,18.510499954223633,115000,0.9998160004615784,18.34480094909668,0.005962000228464603,0.044433001428842545,27,18.299100875854492,18.450199127197266,115000,0.9996070265769958,18.309499740600586,0.011265000328421593,0.03819400072097778,14,18.26490020751953,18.381999969482422,115000,0.999783992767334,18.309099197387695,0.01308399997651577,0.08887500315904617,14,18.216999053955078,18.518600463867188,115000
250.529832,39.941174,,Coordinates,None,PSO J250.5297+39.9411,155922505296859892,250.5296743,39.94106739,0.0022299999836832285,0.004269999917596579,56025.36642361,10,103,19,18,31,18,17,0.9993979930877686,18.979000091552734,0.004908000119030476,0.025126000866293907,18,18.916500091552734,19.010499954223633,115000,0.9996640086174011,18.284900665283203,0.003513999981805682,0.012543999589979649,17,18.260400772094727,18.31130027770996,115000,0.9996780157089233,18.00200080871582,0.004044999834150076,0.02142300084233284,26,17.958200454711914,18.045000076293945,115000,0.9992370009422302,17.865999221801758,0.004861999768763781,0.016964999958872795,16,17.845800399780273,17.890499114990234,115000,0.9990090131759644,17.794300079345703,0.012842999771237373,0.05721399933099747,15,17.680099487304688,17.867599487304688,115000
250.459526,39.588445,,Coordinates,None,PSO J250.4596+39.5886,155502504596316925,250.45963997,39.58856782,0.003229999914765358,0.0024999999441206455,55988.85366898,5,100,14,16,34,18,18,0.999530017375946,18.15169906616211,0.004827000200748444,0.025079000741243362,12,18.127399444580078,18.201400756835938,115000,0.9993669986724854,17.55069923400879,0.008534999564290047,0.021345999091863632,13,17.53339958190918,17.593399047851562,115000,0.9997640252113342,17.32659912109375,0.003317000111564994,0.01571499928832054,31,17.299100875854492,17.353599548339844,115000,0.9987930059432983,17.240699768066406,0.004129000008106232,0.024083999916911125,17,17.206899642944336,17.305999755859375,115000,0.9993370175361633,17.207000732421875,0.008950999937951565,0.038043998181819916,18,17.130399703979492,17.27079963684082,115000
250.744683,39.945285,,Coordinates,None,PSO J250.7444+39.9454,155932507442745140,250.744368,39.94537,0.07588999718427658,0.07588999718427658,50934.37609954,0,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,0.7622129917144775,19.159299850463867,0.03256699815392494,-999.0,1,19.159299850463867,19.159299850463867,24,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0
250.744683,39.945285,,Coordinates,None,PSO J250.7445+39.9451,155932507444314829,250.74445619,39.94514595,0.0060800001956522465,0.004490000195801258,56815.1512963,5,88,20,19,22,17,10,0.9996749758720398,17.841999053955078,0.003834000090137124,0.015395999886095524,16,17.817800521850586,17.874099731445312,115000,0.9995120167732239,17.54800033569336,0.004391999915242195,0.016641000285744667,16,17.52239990234375,17.580400466918945,115000,0.999705970287323,17.434900283813477,0.004116999916732311,0.017284000292420387,20,17.403099060058594,17.47100067138672,115000,0.9993950128555298,17.42650032043457,0.004087999928742647,0.024204999208450317,17,17.40089988708496,17.477800369262695,115000,0.9994909763336182,17.395000457763672,0.006407999899238348,0.02377999946475029,10,17.376699447631836,17.43869972229004,115000
250.832453,39.770958,,Coordinates,None,PSO J250.8322+39.7709,155722508322345718,250.83223847,39.77093087,0.0010300000431016088,0.001120000029914081,56753.34994213,5,106,17,19,35,19,16,0.9996190071105957,17.721599578857422,0.0020580000709742308,0.008352999575436115,11,17.707000732421875,17.731300354003906,115000,0.9998469948768616,17.167200088500977,0.0024250000715255737,0.012234999798238277,16,17.14699935913086,17.19179916381836,115000,0.9996489882469177,16.928300857543945,0.002503999974578619,0.01362099964171648,33,16.903799057006836,16.960500717163086,115000,0.9990749955177307,16.832000732421875,0.003063000040128827,0.014281000010669231,18,16.803800582885742,16.856300354003906,115000,0.9991409778594971,16.770099639892578,0.006165000144392252,0.022938000038266182,16,16.734100341796875,16.825199127197266,115000
250.636467,39.930561,,Coordinates,None,PSO J250.6364+39.9307,155912506364407439,250.63644482,39.93067163,0.0018500000005587935,0.0034799999557435513,56035.90875,5,102,20,16,34,16,16,0.9994810223579407,17.48080062866211,0.0032629999332129955,0.01744999922811985,18,17.462299346923828,17.51930046081543,115000,0.9993540048599243,17.212299346923828,0.003653000108897686,0.012164000421762466,12,17.190000534057617,17.234600067138672,115000,0.9998270273208618,17.128999710083008,0.0024969999212771654,0.014662000350654125,25,17.104000091552734,17.158000946044922,115000,0.9986770153045654,17.123699188232422,0.0059710000641644,0.015724999830126762,12,17.092599868774414,17.148500442504883,115000,0.9994440078735352,17.118999481201172,0.004668000154197216,0.02590700052678585,16,17.06599998474121,17.164100646972656,115000
250.636467,39.930561,,Coordinates,None,PSO J250.6364+39.9303,155912506364726932,250.63638388,39.93030894,0.10186000168323517,0.10186000168323517,55255.57802083,0,2,0,0,0,2,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,0.6415359973907471,20.326099395751953,0.18811200559139252,0.28225699067115784,2,20.204700469970703,20.580900192260742,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0
250.630412,39.613229,,Coordinates,None,PSO J250.6302+39.6132,155532506301836431,250.63020604,39.61318595,0.002689999993890524,0.0023499999660998583,55968.93953704,10,105,19,18,32,21,15,0.9996749758720398,17.74570083618164,0.0045369998551905155,0.016195999458432198,15,17.720300674438477,17.78019905090332,115000,0.9992039799690247,17.274499893188477,0.004358999896794558,0.014701000414788723,15,17.252599716186523,17.307199478149414,115000,0.9996439814567566,17.070100784301758,0.002339000115171075,0.014312000013887882,26,17.04400062561035,17.11479949951172,115000,0.9995779991149902,17.002099990844727,0.0027469999622553587,0.01268799975514412,20,16.981700897216797,17.02050018310547,115000,0.999688982963562,16.952199935913086,0.00906199961900711,0.02417300082743168,12,16.91390037536621,16.991500854492188,115000
250.971501,39.887735,,Coordinates,None,PSO J250.9713+39.8877,155862509713735839,250.97133252,39.88768589,0.002219999907538295,0.002319999970495701,56873.68380787,5,109,17,17,36,18,21,0.9989039897918701,18.936199188232422,0.00471000000834465,0.016137000173330307,13,18.899799346923828,18.9606990814209,115000,0.9997289776802063,18.54599952697754,0.005694999825209379,0.027840999886393547,14,18.508100509643555,18.602800369262695,115000,0.9996439814567566,18.381900787353516,0.0028059999458491802,0.026892999187111855,34,18.31909942626953,18.45050048828125,115000,0.9992489814758301,18.348100662231445,0.004530000034719706,0.02342200092971325,16,18.295700073242188,18.37459945678711,115000,0.9995059967041016,18.34939956665039,0.014708000235259533,0.057085998356342316,21,18.223800659179688,18.44890022277832,115000
250.907982,39.672518,,Coordinates,None,PSO J250.9082+39.6724,155602509082267554,250.9081972,39.67243194,0.003530000103637576,0.005100000184029341,56004.75130787,5,95,16,14,36,15,14,0.9995589852333069,19.667499542236328,0.020718999207019806,0.08839599788188934,13,19.547399520874023,19.809999465942383,16892216,0.999222993850708,19.22249984741211,0.03830200061202049,0.1548449993133545,14,18.956199645996094,19.408599853515625,16892216,0.9998350143432617,18.845699310302734,0.029904000461101532,0.18048499524593353,31,18.502500534057617,19.083099365234375,16892216,0.9992349743843079,18.70680046081543,0.013856999576091766,0.03533000126481056,12,18.643400192260742,18.7450008392334,16892216,0.9991120100021362,18.452199935913086,0.07203199714422226,0.22935600578784943,12,18.277000427246094,18.789400100708008,16892216
250.779870,39.955373,,Coordinates,None,PSO J250.7796+39.9553,155942507796177020,250.77963451,39.95530789,0.0037700000684708357,0.0044200001284480095,56844.57021991,10,100,17,22,31,16,14,0.999737024307251,19.71299934387207,0.010719000361859798,0.03542900085449219,16,19.65019989013672,19.78059959411621,115000,0.9993500113487244,18.546300888061523,0.0061599998734891415,0.020905999466776848,19,18.50160026550293,18.585899353027344,115000,0.9994850158691406,17.83690071105957,0.003315000096336007,0.02237600088119507,29,17.805400848388672,17.90730094909668,115000,0.999002993106842,17.52389907836914,0.0058109997771680355,0.020609000697731972,15,17.495399475097656,17.56410026550293,115000,0.9983000159263611,17.35099983215332,0.012861999683082104,0.029637999832630157,11,17.281999588012695,17.377700805664062,115000
250.779870,39.955373,,Coordinates,None,PSO J250.7797+39.9556,155942507797157355,250.77972782,39.95561301,0.06372000277042389,0.06372000277042389,55361.32413194,0,1,1,0,0,0,0,0.5243759751319885,20.24340057373047,0.06192699819803238,-999.0,1,20.24340057373047,20.24340057373047,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0
250.878099,39.988286,,Coordinates,None,PSO J250.8780+39.9881,155982508780056419,250.87800988,39.98813745,0.0015999999595806003,0.004370000213384628,56810.30289352,10,87,14,20,22,16,15,0.9995480179786682,18.04800033569336,0.004503999836742878,0.015581999905407429,11,18.020099639892578,18.065099716186523,115000,0.9994459748268127,17.461299896240234,0.004153000190854073,0.019447000697255135,18,17.430500030517578,17.497499465942383,115000,0.9996690154075623,17.24250030517578,0.005613999906927347,0.0193099994212389,17,17.214099884033203,17.278499603271484,115000,0.9996950030326843,17.157499313354492,0.005127000156790018,0.018366999924182892,14,17.122499465942383,17.18320083618164,115000,0.9990130066871643,17.093399047851562,0.011245000176131725,0.0361500009894371,13,17.018299102783203,17.14310073852539,115000
250.878099,39.988286,,Coordinates,None,PSO J250.8783+39.9884,155982508783406708,250.87833315,39.98841939,0.11691000312566757,0.11691000312566757,55275.63056713,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,0.7038869857788086,19.11370086669922,0.11593999713659286,-999.0,1,19.11370086669922,19.11370086669922,4120
250.779870,39.955373,,Coordinates,None,PSO J250.7796+39.9553,155942507796177020,250.77963451,39.95530789,0.0037700000684708357,0.0044200001284480095,56844.57021991,10,100,17,22,31,16,14,0.999737024307251,19.71299934387207,0.010719000361859798,0.03542900085449219,16,19.65019989013672,19.78059959411621,115000,0.9993500113487244,18.546300888061523,0.0061599998734891415,0.020905999466776848,19,18.50160026550293,18.585899353027344,115000,0.9994850158691406,17.83690071105957,0.003315000096336007,0.02237600088119507,29,17.805400848388672,17.90730094909668,115000,0.999002993106842,17.52389907836914,0.0058109997771680355,0.020609000697731972,15,17.495399475097656,17.56410026550293,115000,0.9983000159263611,17.35099983215332,0.012861999683082104,0.029637999832630157,11,17.281999588012695,17.377700805664062,115000
250.779870,39.955373,,Coordinates,None,PSO J250.7797+39.9556,155942507797157355,250.77972782,39.95561301,0.06372000277042389,0.06372000277042389,55361.32413194,0,1,1,0,0,0,0,0.5243759751319885,20.24340057373047,0.06192699819803238,-999.0,1,20.24340057373047,20.24340057373047,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0
250.534733,39.744436,,Coordinates,None,PSO J250.5349+39.7445,155692505348614061,250.53486257,39.74452613,0.0024300001095980406,0.005150000099092722,56880.33858796,10,90,17,16,29,15,13,0.9995589852333069,19.574899673461914,0.031092999503016472,0.12789900600910187,12,19.377399444580078,19.83289909362793,16892216,0.9993879795074463,18.778600692749023,0.03465300053358078,0.08232700079679489,10,18.623699188232422,18.886999130249023,16892216,0.9998040199279785,18.083900451660156,0.042876001447439194,0.22943300008773804,18,17.619300842285156,18.452800750732422,16892216,0.9992169737815857,18.03030014038086,0.011983999982476234,0.04726000130176544,11,17.986900329589844,18.12980079650879,16892216,0.9992650151252747,17.80929946899414,0.023081999272108078,0.07238899916410446,8,17.722999572753906,17.92490005493164,16892216
250.860292,39.885301,,Coordinates,None,PSO J250.8602+39.8853,155862508602462960,250.8602392,39.88527688,0.0023300000466406345,0.0040799998678267,56823.08909722,5,96,12,14,38,18,14,0.9992250204086304,18.2322998046875,0.005307000130414963,0.018783999606966972,10,18.21470069885254,18.265499114990234,115000,0.9992089867591858,17.85460090637207,0.004914000164717436,0.01694300025701523,11,17.82430076599121,17.879499435424805,115000,0.9997040033340454,17.7101993560791,0.00304599991068244,0.020625999197363853,35,17.66360092163086,17.74180030822754,115000,0.9988740086555481,17.67970085144043,0.005216999910771847,0.018484000116586685,17,17.646499633789062,17.708799362182617,115000,0.9990490078926086,17.64929962158203,0.00762300007045269,0.025280000641942024,13,17.59480094909668,17.692899703979492,115000
250.454674,39.774213,,Coordinates,None,PSO J250.4547+39.7743,155722504547159798,250.45470959,39.77430038,0.0027600000612437725,0.002859999891370535,56069.32287037,5,84,12,13,25,17,17,0.999455988407135,20.02090072631836,0.0030010000336915255,0.049952998757362366,10,20.0039005279541,20.13050079345703,115000,0.9987959861755371,18.85260009765625,0.009464999660849571,0.02394000068306923,9,18.81410026550293,18.89459991455078,115000,0.9997130036354065,17.860000610351562,0.0030010000336915255,0.020440999418497086,24,17.836700439453125,17.914899826049805,115000,0.9996899962425232,17.408199310302734,0.005167999770492315,0.019905999302864075,16,17.371599197387695,17.436899185180664,115000,0.9997519850730896,17.182199478149414,0.00826799962669611,0.03216800093650818,17,17.132699966430664,17.240100860595703,115000
250.967837,39.919998,,Coordinates,None,PSO J250.9675+39.9201,155902509675444707,250.96753237,39.92007462,0.008139999583363533,0.008170000277459621,56063.06802083,5,108,18,19,34,18,19,0.9995290040969849,19.925199508666992,0.0381850004196167,0.1686439961194992,12,19.739200592041016,20.22800064086914,16892216,0.9998480081558228,19.304399490356445,0.025658000260591507,0.10465700179338455,14,19.138099670410156,19.461999893188477,16892216,0.9997100234031677,18.739700317382812,0.0364300012588501,0.19992999732494354,26,18.273500442504883,19.00309944152832,16892216,0.9994459748268127,18.589500427246094,0.010592999868094921,0.04528599977493286,15,18.499099731445312,18.670700073242188,16892216,0.999409019947052,18.412500381469727,0.02472599968314171,0.10593699663877487,16,18.18790054321289,18.56719970703125,16892216
250.967837,39.919998,,Coordinates,None,PSO J250.9679+39.9201,155902509679494697,250.96793802,39.92008508,0.21458999812602997,0.21458999812602997,56403.55114583,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,0.6210229992866516,19.859100341796875,0.21406500041484833,-999.0,1,19.859100341796875,19.859100341796875,4120
250.979511,39.754117,,Coordinates,None,PSO J250.9793+39.7541,155702509792885587,250.97926702,39.75413835,0.0037899999879300594,0.0042500002309679985,56008.29260417,5,102,15,18,34,18,17,0.9993230104446411,20.00309944152832,0.03156299889087677,0.11424800008535385,10,19.813899993896484,20.177400588989258,16892216,0.9992780089378357,19.15489959716797,0.03259899839758873,0.16423299908638,17,18.860599517822266,19.320499420166016,16892216,0.9997789859771729,18.606399536132812,0.034637998789548874,0.12275400012731552,26,18.407400131225586,18.833599090576172,16892216,0.9994570016860962,18.44540023803711,0.01345099974423647,0.062403999269008636,17,18.33449935913086,18.56100082397461,16892216,0.9992579817771912,18.25860023498535,0.02797199971973896,0.0946279987692833,13,18.117599487304688,18.42180061340332,16892216
250.979511,39.754117,,Coordinates,None,PSO J250.9796+39.7541,155702509796575499,250.97964971,39.75407445,0.12501999735832214,0.12501999735832214,55756.31020833,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,0,0.7909479737281799,19.496000289916992,0.12411300092935562,-999.0,1,19.496000289916992,19.496000289916992,4120
250.618983,39.728746,,Coordinates,None,PSO J250.6188+39.7287,155672506189355198,250.61884319,39.72874564,0.002369999885559082,0.0034600000362843275,55998.58653935,5,100,16,17,35,20,12,0.9997509717941284,18.646699905395508,0.008922000415623188,0.03385800123214722,16,18.609699249267578,18.70599937438965,115000,0.9996640086174011,18.45170021057129,0.006994999945163727,0.027682000771164894,14,18.40519905090332,18.49410057067871,115000,0.9996510148048401,18.281700134277344,0.007883000187575817,0.05147000029683113,27,18.201099395751953,18.397199630737305,115000,0.9996629953384399,18.178499221801758,0.008701000362634659,0.029238000512123108,18,18.130300521850586,18.234899520874023,115000,0.9996820092201233,18.158899307250977,0.01807199977338314,0.05570099875330925,11,18.051700592041016,18.220800399780273,115000
250.654962,40.011207,,Coordinates,None,PSO J250.6551+40.0112,156012506551084004,250.6551085,40.01115311,0.002099999925121665,0.002839999971911311,55997.95054398,10,108,20,20,31,19,18,0.9997280240058899,18.438800811767578,0.0028689999599009752,0.0170499999076128,20,18.41659927368164,18.48819923400879,115000,0.9993630051612854,17.324399948120117,0.003406000090762973,0.01272599957883358,15,17.295499801635742,17.335899353027344,115000,0.9996989965438843,16.603900909423828,0.0013790000230073929,0.007864000275731087,27,16.590299606323242,16.620500564575195,115000,0.999580979347229,16.273099899291992,0.0037640000227838755,0.014793000183999538,18,16.246999740600586,16.29840087890625,115000,0.9993810057640076,16.122699737548828,0.004891000222414732,0.023236000910401344,17,16.08049964904785,16.160499572753906,115000
250.618983,39.728746,,Coordinates,None,PSO J250.6188+39.7287,155672506189355198,250.61884319,39.72874564,0.002369999885559082,0.0034600000362843275,55998.58653935,5,100,16,17,35,20,12,0.9997509717941284,18.646699905395508,0.008922000415623188,0.03385800123214722,16,18.609699249267578,18.70599937438965,115000,0.9996640086174011,18.45170021057129,0.006994999945163727,0.027682000771164894,14,18.40519905090332,18.49410057067871,115000,0.9996510148048401,18.281700134277344,0.007883000187575817,0.05147000029683113,27,18.201099395751953,18.397199630737305,115000,0.9996629953384399,18.178499221801758,0.008701000362634659,0.029238000512123108,18,18.130300521850586,18.234899520874023,115000,0.9996820092201233,18.158899307250977,0.01807199977338314,0.05570099875330925,11,18.051700592041016,18.220800399780273,115000
250.705369,39.668884,,Coordinates,None,PSO J250.7053+39.6690,155602507052373392,250.70525555,39.66895534,0.010739999823272228,0.003470000112429261,56876.70791667,5,91,17,14,31,16,13,0.999521017074585,18.974599838256836,0.006136000156402588,0.03140399977564812,16,18.907499313354492,19.028799057006836,115000,0.999297022819519,18.39739990234375,0.006157999858260155,0.021138999611139297,13,18.382099151611328,18.454700469970703,115000,0.9998419880867004,18.1643009185791,0.0042039998807013035,0.026636000722646713,23,18.08989906311035,18.226299285888672,115000,0.9996799826622009,18.06879997253418,0.007691999897360802,0.023645000532269478,16,18.026599884033203,18.1028995513916,115000,0.9992769956588745,18.01180076599121,0.007040000054985285,0.026975000277161598,11,17.986499786376953,18.064899444580078,115000
250.975513,39.969736,,Coordinates,None,PSO J250.9753+39.9698,155962509753344451,250.97532191,39.96983199,0.003590000094845891,0.0028299998957663774,55992.3583912,10,95,16,20,24,19,16,0.9996169805526733,18.385499954223633,0.004947999957948923,0.020656999200582504,13,18.366300582885742,18.430700302124023,115000,0.99965500831604,17.24489974975586,0.002266000024974346,0.012233000248670578,20,17.21780014038086,17.260000228881836,115000,0.9996669888496399,16.54050064086914,0.002850000048056245,0.011195000261068344,18,16.523300170898438,16.56570053100586,115000,0.9991379976272583,16.222999572753906,0.00203699991106987,0.010654999874532223,14,16.198200225830078,16.239599227905273,115000,0.9994300007820129,16.0393009185791,0.006275000050663948,0.021412000060081482,15,16.01490020751953,16.068599700927734,115000
250.800255,39.705538,,Coordinates,None,PSO J250.8002+39.7055,155642508002087244,250.80017376,39.70553688,0.0013899999903514981,0.0015999999595806003,56727.29304398,5,105,16,20,34,21,14,0.9991599917411804,18.614500045776367,0.004232000093907118,0.019765999168157578,14,18.568300247192383,18.636600494384766,115000,0.9995219707489014,17.423099517822266,0.0024419999681413174,0.010215000249445438,17,17.41119956970215,17.44659996032715,115000,0.9997249841690063,16.049800872802734,0.0017800000496208668,0.008177000097930431,28,16.033700942993164,16.060800552368164,115000,0.9989039897918701,15.425600051879883,0.0016509999986737967,0.008081999607384205,17,15.419599533081055,15.442700386047363,115000,0.9994459748268127,15.128700256347656,0.005967999808490276,0.016930000856518745,10,15.105400085449219,15.158900260925293,115000
250.986862,39.668097,,Coordinates,None,PSO J250.9869+39.6679,155602509869672067,250.98687627,39.6679391,0.0013500000350177288,0.003389999968931079,56788.74170139,5,83,17,14,21,16,15,0.9995830059051514,18.635099411010742,0.005417000036686659,0.028067000210285187,14,18.60140037536621,18.691600799560547,115000,0.9993270039558411,17.484800338745117,0.005483000073581934,0.025648999959230423,14,17.44729995727539,17.528099060058594,115000,0.9996780157089233,15.988900184631348,0.0025130000431090593,0.012551999650895596,17,15.969400405883789,16.016399383544922,115000,0.9990710020065308,15.327300071716309,0.003449999960139394,0.007728999946266413,9,15.310500144958496,15.3326997756958,115000,0.9993119835853577,15.014100074768066,0.004387000110000372,0.015337999910116196,13,14.9891996383667,15.039400100708008,115000
250.859166,39.887280,,Coordinates,None,PSO J250.8589+39.8873,155862508589495401,250.85894581,39.88731608,0.0034000000450760126,0.001970000099390745,56854.81215278,5,95,13,14,37,15,16,0.9991570115089417,17.996599197387695,0.003963999915868044,0.010591999627649784,6,17.98069953918457,18.00909996032715,115000,0.9993569850921631,18.035400390625,0.007860999554395676,0.029278000816702843,9,17.987199783325195,18.0664005279541,115000,0.999521017074585,18.023099899291992,0.006471999920904636,0.03784799948334694,26,17.9768009185791,18.104900360107422,115000,0.999504029750824,17.967899322509766,0.015174999833106995,0.04565099999308586,15,17.930099487304688,18.064699172973633,115000,0.9989169836044312,18.18269920349121,0.012852000072598457,0.05219800025224686,16,18.11479949951172,18.317899703979492,115000
250.520804,39.756312,,Coordinates,None,PSO J250.5206+39.7563,155702505206388210,250.5206187,39.75632248,0.0018500000005587935,0.0024300001095980406,55981.80396991,10,93,14,17,32,17,13,0.99931800365448,18.10740089416504,0.0062870001420378685,0.02160399965941906,12,18.079299926757812,18.150400161743164,115000,0.9994369745254517,17.152599334716797,0.002650999929755926,0.010222000069916248,13,17.137500762939453,17.17340087890625,115000,0.999629020690918,16.773099899291992,0.003287999890744686,0.018261000514030457,27,16.747600555419922,16.8125,115000,0.9996899962425232,16.600099563598633,0.004381999839097261,0.017108000814914703,14,16.573200225830078,16.628799438476562,115000,0.9991610050201416,16.49880027770996,0.006678000092506409,0.02577199973165989,10,16.44770050048828,16.52199935913086,115000
250.473234,39.802831,,Coordinates,None,PSO J250.4732+39.8030,155762504732154222,250.4731887,39.80300066,0.0027699999045580626,0.0031999999191612005,55974.23650463,5,84,13,16,22,19,14,0.999783992767334,20.025100708007812,0.016232000663876534,0.05040299892425537,11,19.978300094604492,20.112699508666992,115000,0.9995790123939514,18.75629997253418,0.012678000144660473,0.031383998692035675,14,18.72760009765625,18.815099716186523,115000,0.9996309876441956,17.936899185180664,0.004755000118166208,0.020898999646306038,21,17.895700454711914,17.971599578857422,115000,0.9994189739227295,17.558900833129883,0.0038209999911487103,0.018647000193595886,18,17.539899826049805,17.607500076293945,115000,0.999770998954773,17.36440086364746,0.015112999826669693,0.04130600020289421,13,17.317399978637695,17.451499938964844,115000
250.473234,39.802831,,Coordinates,None,PSO J250.4732+39.8030,155762504732154222,250.4731887,39.80300066,0.0027699999045580626,0.0031999999191612005,55974.23650463,5,84,13,16,22,19,14,0.999783992767334,20.025100708007812,0.016232000663876534,0.05040299892425537,11,19.978300094604492,20.112699508666992,115000,0.9995790123939514,18.75629997253418,0.012678000144660473,0.031383998692035675,14,18.72760009765625,18.815099716186523,115000,0.9996309876441956,17.936899185180664,0.004755000118166208,0.020898999646306038,21,17.895700454711914,17.971599578857422,115000,0.9994189739227295,17.558900833129883,0.0038209999911487103,0.018647000193595886,18,17.539899826049805,17.607500076293945,115000,0.999770998954773,17.36440086364746,0.015112999826669693,0.04130600020289421,13,17.317399978637695,17.451499938964844,115000
