114.781647     574.055664
1878.161133     582.329346
1335.222290     580.030701
597.919189     589.191528
786.926819     590.083008
283.101715     596.081360
798.887817     599.910889
1303.873657     615.149902
1377.096680     612.162903
1728.008667     619.359131
1386.941772     617.052856
53.901711     622.042969
863.082764     621.041992
1372.028198     630.213928
1993.092651     637.996399
1025.977051     644.037415
1008.023193     644.008362
920.117981     648.943420
1017.940002     658.950623
1031.949097     651.000610
731.880676     653.113892
170.021149     653.999695
1338.798706     660.172241
1416.898560     665.931885
200.880981     668.022888
708.216492     669.010864
1024.968994     674.970703
1085.129883     673.019714
1774.364990     680.745850
1127.064575     683.106812
1445.106689     684.087280
1563.078369     684.968872
1319.886108     685.974854
1765.028442     692.962036
185.879745     700.163757
1893.596680     702.345337
855.144287     707.122620
943.160339     709.013000
790.006836     712.083740
1574.123901     716.957825
837.900208     714.993286
835.135559     715.003296
1300.199951     721.895752
806.193787     723.111267
802.063477     725.839050
1423.152954     725.973389
1837.094238     728.215881
1031.075073     731.989624
1268.995728     734.992188
110.080818     736.354187
1392.925171     735.172485
1151.150757     736.030151
771.084290     736.058167
1402.982300     734.023438
1466.016846     736.984009
855.933167     738.907654
366.060059     744.964417
933.019287     748.145447
1566.001465     747.029236
97.081612     755.129089
596.969910     754.104309
234.054504     766.280945
747.370361     763.926758
582.292480     764.906311
1768.933105     772.005920
327.237671     772.029175
1762.979248     770.108215
1915.199585     770.986267
1466.610352     787.977539
1673.984375     792.085449
552.136230     800.942383
1540.853394     803.200928
1584.176025     809.359924
117.083466     810.103638
249.951385     812.219971
664.664795     816.984863
851.215454     818.026733
1906.936523     818.169739
50.917717     818.032166
556.204834     818.046753
937.054626     817.986694
202.028748     819.990906
638.968933     834.131958
1543.026001     834.298035
634.073547     834.920227
629.104431     833.985107
788.989502     835.157410
1681.167480     839.960632
881.071472     849.931274
1025.069214     854.265381
390.934235     854.157959
1763.000000     857.131042
310.983917     860.123840
603.031189     862.305176
1537.006592     863.975769
1797.062744     867.998291
1703.334229     875.974854
138.898727     876.134888
1387.100098     884.366943
728.061401     889.105042
1779.086548     892.026489
1245.925293     897.087708
1308.897827     899.203064
1695.020630     896.131531
377.106567     902.068665
2035.048218     906.201721
1112.178223     905.034485
1916.916138     910.137573
350.323303     911.985962
81.900658     911.073669
1300.057983     913.049927
1741.119751     918.925415
729.238159     923.963440
552.958069     924.885315
28.223370     941.221924
1759.060303     941.060608
2010.140259     942.156067
791.034058     947.099243
733.288452     957.842041
1929.047974     957.186584
291.973145     959.093079
1257.168091     960.009949
1521.003906     961.058472
629.025269     963.208191
941.163635     963.943726
1691.055054     964.996094
452.232697     969.933716
460.918762     970.008179
282.169678     979.337463
381.101349     981.922668
667.933105     982.049805
792.197083     987.355042
354.288086     989.975281
301.275513     991.930481
1084.345215     995.932983
1121.165771     995.064575
41.059486     1004.059143
96.088852     1004.039063
1516.293091     1011.092773
1032.996216     1013.980469
85.115768     1019.927124
1647.979004     1019.092468
1957.053833     1025.112549
641.423340     1031.987305
688.061340     1031.965210
646.343750     1040.876343
1749.144409     1032.048584
1780.062866     1042.107544
318.151154     1055.072632
679.981018     1054.921021
1531.991455     1055.986816
73.140739     1058.990479
162.118668     1059.056274
1193.085327     1058.127197
90.073631     1061.055054
449.883728     1065.126587
1138.723999     1072.091431
1771.934082     1085.046021
954.143005     1086.119263
1195.939209     1088.077881
1713.172485     1089.174927
1816.078491     1093.467163
1425.091309     1091.130981
1028.177246     1100.212036
288.018860     1099.998169
995.143311     1099.884644
420.019257     1107.004761
443.177490     1111.202271
23.975609     1116.327637
1905.222656     1120.033691
222.951691     1117.973755
1885.036621     1121.109253
1087.026367     1129.157593
1137.960205     1131.038330
210.965164     1130.015259
209.011139     1132.972656
213.961334     1133.992310
218.949585     1127.924072
900.694275     1133.044922
1485.225342     1133.186768
748.967834     1140.206543
1131.054810     1141.987793
1810.308105     1147.990356
1451.108521     1148.241333
387.990997     1150.011230
882.061768     1152.077515
1965.993896     1153.013672
328.462250     1159.968384
364.989258     1165.986206
1835.253906     1166.052368
355.949127     1167.014648
662.042358     1173.270142
1978.187744     1177.992310
451.068817     1181.962036
1148.036621     1179.031982
1851.359619     1184.019165
445.067719     1184.019165
1522.071289     1189.999268
1650.872681     1202.947021
1856.964966     1204.149658
1130.212280     1220.968506
1672.099609     1223.916748
166.955963     1227.089355
277.042450     1239.027344
1135.164307     1242.923462
1144.079102     1246.925293
1676.190063     1254.338867
1949.347656     1255.891479
1062.928711     1254.129150
1576.071167     1254.970459
1939.028931     1259.022705
533.955811     1263.870117
832.964355     1263.101318
1612.034302     1263.963379
1195.929565     1273.082275
691.999878     1273.217163
595.991516     1291.014771
631.170959     1294.937134
632.956116     1302.956421
955.988159     1296.131958
1345.393921     1309.915405
487.877747     1314.981079
1886.277710     1317.006348
123.116356     1319.008667
1305.325439     1321.932739
502.942444     1321.955078
1292.847046     1327.062256
892.983948     1329.209351
1912.097900     1328.883057
1947.979004     1333.062744
485.337372     1336.932983
1690.987915     1341.999146
611.954407     1342.029053
406.953186     1343.925171
902.085388     1348.887573
1848.195313     1355.357300
602.032471     1351.108521
479.888519     1352.981323
843.094788     1359.949951
1844.175903     1362.327026
1039.039551     1363.158203
1039.934814     1367.959106
930.086914     1366.008057
1603.917236     1365.065308
1702.146729     1370.259033
518.024109     1375.045532
1244.019897     1389.997192
306.879059     1396.166748
1580.016846     1396.938843
132.131119     1412.131958
41.150265     1417.027222
1199.078735     1421.262207
735.917969     1424.066772
736.959900     1427.995850
1856.183105     1432.982666
819.987366     1438.058350
1816.822144     1435.939941
357.005371     1437.080078
1500.959717     1444.019531
1488.997192     1447.122192
659.044739     1454.054443
1006.936523     1456.973389
404.408905     1469.949829
1175.986938     1476.254150
1098.093628     1481.999268
1594.072632     1484.101929
1129.167603     1493.046753
281.867493     1500.154297
1439.824097     1500.933105
1695.092651     1502.089355
1218.006470     1508.176514
726.971130     1514.251953
1246.284424     1513.955444
118.918526     1514.067505
905.105957     1514.911987
262.015778     1520.052856
1621.963989     1523.980713
1517.973633     1524.121216
2011.122314     1527.030029
585.049011     1526.979126
1933.047852     1528.050903
516.030518     1531.962280
1501.048828     1534.038574
176.012833     1532.086060
151.086273     1549.011353
1624.985107     1555.137695
1858.986328     1555.161865
407.220917     1555.951416
458.941162     1573.146729
1493.045410     1576.066040
1495.923828     1577.027344
1082.068970     1584.994873
1488.010254     1583.029541
1117.054932     1586.125366
41.105015     1591.248413
526.056030     1602.078613
1492.037231     1613.925171
1224.055054     1601.039795
1558.132568     1603.041138
1236.943359     1623.974365
1598.077637     1612.994873
348.104401     1619.219238
1256.900757     1618.080688
1018.821960     1620.102173
260.325684     1627.788818
1102.057129     1626.913574
1097.060059     1626.015991
356.918365     1628.029907
1469.884644     1633.126465
1186.105713     1635.066284
1041.115845     1648.306152
1369.921997     1648.104980
103.086288     1649.979736
918.882507     1652.001831
1718.976563     1652.879761
1638.104980     1654.017456
1169.063721     1659.094238
1810.907837     1658.102905
229.013763     1660.025513
597.909241     1661.029297
592.987427     1669.956665
1483.915527     1663.981689
467.116913     1668.909912
1670.087036     1672.430298
592.018616     1677.942139
2028.990234     1681.054443
1985.242798     1687.898438
549.951782     1701.037598
1223.254272     1712.251465
1483.060547     1714.315674
1050.261230     1722.977661
529.122620     1728.041382
113.039215     1729.082642
118.783226     1739.103271
1396.204102     1736.947998
1333.608521     1746.998413
729.122009     1749.047852
650.932251     1749.245239
1806.004272     1751.046143
214.959183     1752.125488
11.188411     1756.175049
1320.095093     1759.951660
739.103455     1759.994385
1736.775146     1761.170776
744.980530     1758.998169
1628.935303     1763.102905
1249.995239     1772.151367
657.034912     1770.099487
662.961121     1773.030273
1626.001831     1770.036987
811.124146     1774.298950
938.104980     1775.325073
852.140076     1775.024414
854.973633     1779.007202
82.027618     1777.004639
985.011414     1782.078125
986.281006     1795.258789
355.143494     1796.048584
1971.875488     1792.075806
1424.004028     1794.968140
783.923096     1799.116211
364.948853     1802.033325
878.102295     1802.115112
359.861603     1808.171997
1641.132690     1813.046509
725.970337     1812.001831
2002.030640     1814.094604
523.987732     1822.269287
1115.007202     1825.079712
1773.114502     1823.076782
1365.216309     1829.910400
1976.887451     1831.134888
271.108459     1847.003174
1946.048340     1849.239990
1032.101685     1845.003662
994.878113     1853.044434
1282.038330     1861.081665
2028.005737     1861.028809
942.829102     1871.195557
1622.939209     1869.203857
675.968445     1878.998657
1024.107544     1882.074707
1654.968384     1886.381348
523.098389     1883.114624
240.933594     1884.943970
961.936890     1895.354492
1618.952393     1899.095581
832.032471     1899.116699
1441.010742     1899.027710
1203.071411     1913.116577
1546.982666     1913.057739
686.124756     1916.007690
1542.084229     1913.988525
1193.003906     1917.095703
1196.165771     1922.070557
117.057098     1925.034180
923.119995     1925.006958
472.939056     1932.050781
467.104187     1930.057007
1467.038818     1945.190674
979.974304     1954.065674
501.010040     1954.989990
1936.150269     1959.001953
1275.944946     1964.024048
1283.844482     1967.000122
647.098267     1961.997437
995.142090     1966.052856
923.913757     1973.304321
409.918823     1985.263794
551.147461     1987.088257
1800.003662     1990.991211
711.055847     2000.991211
1575.366821     2002.930542
174.157257     2003.214600
1285.106323     2006.140991
17.963516     2011.143311
1432.127075     2016.026489
753.966431     2030.261597
865.003540     2030.057739
590.347839     2036.911011
958.243408     2037.829346
1705.044800     2034.114502
1840.041992     2037.039795
